reactants_mapped,reactants,reagents,products_mapped,products,yield,core_index_mapping,core_index_atom
Br[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,22.74107385,"{6, 7}",1>0
I[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,57.01120739,"{6, 7}",1>0
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Clc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,33.66124955,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,51.21151631,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Ic1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,60.13886073,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Clc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,2.249906301,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,41.72955132,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Ic1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)/C(N(C)C)=N\C(C)(C)C.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,60.45904469,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.Cl[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.47949658,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.Br[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,27.36893381,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.I[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.35756061,"{6, 7}",5>1
Cl[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,0.712699399,"{6, 7}",1>0
Br[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,8.970204017,"{6, 7}",1>0
I[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,44.46296659,"{6, 7}",1>0
Cl[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,4.28271464,"{6, 7}",1>0
Br[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,39.55034963,"{6, 7}",1>0
I[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,63.92666602,"{6, 7}",1>0
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Clc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,79.04497323,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,78.70773698,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Ic1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,84.10193793,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Clc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,12.67223423,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,55.95219042,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Ic1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN1CCCN2CCCN=C12.C(N(Cc1ccccc1)c2oncc2)c3ccccc3,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,80.67857489,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.Cl[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.59884697,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.Br[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.91258635,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:17][cH:18]1.I[c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]1,FC(F)(F)c1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][cH:16]2)[cH:17][cH:18]1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.80129147,"{6, 7}",5>1
Cl[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,2.495636052,"{6, 7}",1>0
Br[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,47.27988184,"{6, 7}",1>0
I[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,COc1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,COc1ccc(Nc2ccc(C)cc2)cc1,44.44212826,"{6, 7}",1>0
Cl[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(Cl)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,12.51112995,"{6, 7}",1>0
Br[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(Br)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,66.1081674,"{6, 7}",1>0
I[c:6]1[cH:5][cH:4][c:3]([CH2:2][CH3:1])[cH:16][cH:15]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1,CCc1ccc(I)cc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]2)[cH:15][cH:16]1,CCc1ccc(Nc2ccc(C)cc2)cc1,63.53604944,"{6, 7}",1>0
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Clc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,53.37807808,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,62.99169098,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1,Ic1ccccn1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][n:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2ccccn2)cc1,63.44404456,"{6, 7}",5>1
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.Cl[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Clc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,52.55158103,"{6, 7}",5>1
Br[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1,Brc1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,68.74074216,"{6, 7}",1>5
[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:13][cH:14]1.I[c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1,Ic1cccnc1.Nc1ccc(C)cc1,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1onc(c1)n2cccc2,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[cH:13][cH:14]1,Cc1ccc(Nc2cccnc2)cc1,77.66689194,"{6, 7}",5>1
