,r,a,p,target,t5,Our,label
3040,CCC#CCOc1cc(Cl)ncn1.Oc1cccc(F)c1F,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],CCC#CCOc1cc(Oc2cccc(F)c2F)ncn1,88.0999984741211,70.52938079833984,69.69970703125,146
3041,CC#CCOc1cc(Cl)ncn1.Oc1cccc(Oc2ccccc2)c1,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],CC#CCOc1cc(Oc2cccc(Oc3ccccc3)c2)ncn1,90.6999969482422,76.08796691894531,61.153907775878906,146
3042,COc1cc2c(Cl)ncnc2cc1OCCCN1CCCC1.Oc1ccc2[nH]ccc2c1F,CN(C)C=O.O=C([O-])[O-].[K+].[K+],COc1cc2c(Oc3ccc4[nH]ccc4c3F)ncnc2cc1OCCCN1CCCC1,52.0,41.37112808227539,49.3145866394043,146
3043,COc1cc2c(Cl)ncnc2cc1OCCCN1CCOCC1.Oc1ccc2c(Cl)ccnc2c1,CN(C)C=O.O=C([O-])[O-].[K+].[K+],COc1cc2c(Oc3ccc4c(Cl)ccnc4c3)ncnc2cc1OCCCN1CCOCC1,46.79999923706055,46.30160140991211,55.6424674987793,146
3044,CS(=O)(=O)c1ccc(-n2ccc(OC3CCNCC3)cc2=O)cc1.O=C(Cl)Oc1ccc(Br)cc1,CCN(C(C)C)C(C)C.Cl.ClCCl,CS(=O)(=O)c1ccc(-n2ccc(OC3CCN(C(=O)Oc4ccc(Br)cc4)CC3)cc2=O)cc1,73.0,75.30850982666016,68.07247161865234,129
3045,CC(C)OC(=O)Cl.CS(=O)(=O)c1ccc(-c2ccc(OCC3CCNCC3)c(F)c2)cc1,CCN(C(C)C)C(C)C.Cl.ClCCl,CC(C)OC(=O)N1CCC(COc2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2F)CC1,92.0999984741211,94.90191650390624,88.5999984741211,129
3046,CCOC(=O)Cl.Cc1cc(-c2ccccc2)cc2c1C[C@@H]1CCNC[C@H]21,CCN(CC)CC.ClCCl,CCOC(=O)N1CC[C@H]2Cc3c(C)cc(-c4ccccc4)cc3[C@H]2C1,71.80000305175781,80.42957305908203,83.00900268554688,129
3047,COC(=O)Cl.O=C(NC1CNC1)c1ccc(S(=O)(=O)n2cc(-c3ccccc3)c3ccccc32)cc1,CCN(CC)CC.ClCCl,COC(=O)N1CC(NC(=O)c2ccc(S(=O)(=O)n3cc(-c4ccccc4)c4ccccc43)cc2)C1,68.80000305175781,76.7553939819336,82.68160247802734,129
3048,CCOC(=O)Cl.COc1ccc(C2CCNC2)cc1OC1CCCC1,CCN(CC)CC.ClCCl,CCOC(=O)N1CCC(c2ccc(OC)c(OC3CCCC3)c2)C1,15.699999809265137,40.60832595825195,75.12644958496094,129
3049,CC(C)OC(=O)Cl.OCC1CCNCC1,CCN(CC)CC.ClCCl,CC(C)OC(=O)N1CCC(CO)CC1,88.9000015258789,67.73428344726562,82.33560943603516,129
3050,COC(=O)Cl.c1ccc(C(NC2CCCNC2)(c2ccccc2)c2ccccc2)cc1,CCN(CC)CC.ClCCl,COC(=O)N1CCCC(NC(c2ccccc2)(c2ccccc2)c2ccccc2)C1,73.0,81.97875213623047,76.42594909667969,129
3051,COC(=O)Cl.c1ccc2c(c1)CCNCC2,O.[Na+].[OH-],COC(=O)N1CCc2ccccc2CC1,96.0,92.56846618652344,89.03515625,129
3052,CC(C)OC(=O)Cl.O=C(O)C1CCNCC1,O.[Na+].[OH-],CC(C)OC(=O)N1CCC(C(=O)O)CC1,94.9000015258789,95.22382354736328,78.87261962890625,129
3053,C1CCNC1.O=C(O)[C@@H]1CCCN1C(=O)C1CCc2ccccc2C1,C1CSCN1.O=C(CC1CCc2ccccc21)C1SCN[C@@H]1C(=O)O,O=C([C@@H]1CCCN1C(=O)C1CCc2ccccc2C1)N1CCCC1,52.0,43.30337142944336,59.002952575683594,412
3054,C1CCNC1.COc1ccc2c(c1)CCC(CC(=O)C1SCN[C@@H]1C(=O)O)C2,C1CSCN1.O=C(CC1CCc2ccccc21)C1SCN[C@@H]1C(=O)O,COc1ccc2c(c1)CCC(CC(=O)C1SCN[C@@H]1C(=O)N1CCCC1)C2,52.0,47.5688591003418,58.455902099609375,412
3055,CCCCCCCOc1ccc(C(=O)O)cc1.O=Cc1ccc(O)cc1,CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl,CCCCCCCOc1ccc(C(=O)Oc2ccc(C=O)cc2)cc1,64.9000015258789,78.29951477050781,73.32939147949219,433
3056,CCCCCCCOc1ccc(C(=O)O)cc1.COc1cc(O)ccc1C=O,CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl,CCCCCCCOc1ccc(C(=O)Oc2ccc(C=O)c(OC)c2)cc1,15.100000381469728,80.94631958007812,73.90890502929688,433
3057,Cc1cccc(C2(c3cccc(Br)c3)c3ccccc3-c3ccccc32)c1.Cc1cccc(N)c1,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)[O-].CCCCCC.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd],Cc1cccc(Nc2cccc(C3(c4cccc(C)c4)c4ccccc4-c4ccccc43)c2)c1,97.5,73.75541687011719,90.03585815429688,453
3058,Brc1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1.Nc1cccc2ccccc12,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)[O-].CCCCCC.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd],c1ccc(C2(c3ccc(Nc4cccc5ccccc45)cc3)c3ccccc3-c3ccccc32)cc1,52.20000076293945,90.2873306274414,91.042236328125,453
3059,Brc1ccc(N(c2ccccc2)c2ccccc2)cc1.Nc1ccccc1,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)[O-].CCCCCC.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd],c1ccc(Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,42.0,83.78632354736328,93.42745971679688,453
3060,COC(=O)c1ccc([C@H](C)N)cc1.O=C(O)c1cc(Cl)cnc1N1CC(Oc2cccc(F)c2)C1,Cl,COC(=O)c1ccc([C@H](C)NC(=O)c2cc(Cl)cnc2N2CC(Oc3cccc(F)c3)C2)cc1,80.19999694824219,62.05889129638672,60.73579025268555,291
3061,COC(=O)c1ccc(C2(N)CC2)cc1.O=C(O)c1cc(C(F)(F)F)cnc1N1CC(Oc2cccc(C(F)(F)F)n2)C1,Cl,COC(=O)c1ccc(C2(NC(=O)c3cc(C(F)(F)F)cnc3N3CC(Oc4cccc(C(F)(F)F)n4)C3)CC2)cc1,68.4000015258789,35.97628402709961,56.258094787597656,291
3062,COC(=O)c1ccc([C@H](C)N)cc1.O=C(O)c1cc(Cl)cnc1N1CCC(Oc2cccc(C(F)(F)F)c2)C1,Cl,COC(=O)c1ccc([C@H](C)NC(=O)c2cc(Cl)cnc2N2CCC(Oc3cccc(C(F)(F)F)c3)C2)cc1,38.29999923706055,53.52738571166992,56.52919006347656,291
3063,COC(=O)c1ccc(C2(N)CC2)cc1.O=C(O)c1cc(F)cnc1N1CC(Oc2cccc(OC(F)(F)F)c2)C1,Cl,COC(=O)c1ccc(C2(NC(=O)c3cc(F)cnc3N3CC(Oc4cccc(OC(F)(F)F)c4)C3)CC2)cc1,99.3000030517578,45.0521240234375,62.97213363647461,291
3064,COC(=O)c1ccc(C2(N)CC2)cc1.O=C(O)c1cc(Cl)cnc1N1CC(Oc2ccc(F)c(F)c2)C1,Cl,COC(=O)c1ccc(C2(NC(=O)c3cc(Cl)cnc3N3CC(Oc4ccc(F)c(F)c4)C3)CC2)cc1,38.20000076293945,45.42654800415039,55.550392150878906,291
3065,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC(CC(=O)O)c1ccc(Cl)c(Cl)c1,C1COCCO1.CCN(CC)CC.O,CC(C)(C)OC(=O)NC(CC(=O)O)c1ccc(Cl)c(Cl)c1,27.399999618530277,89.565185546875,87.96102142333984,184
3066,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC(CC(=O)O)c1ccccc1,C1COCCO1.CCN(CC)CC.O,CC(C)(C)OC(=O)NC(CC(=O)O)c1ccccc1,93.0,92.70350646972656,89.97643280029297,184
3067,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.N#Cc1cccc(CN)c1,CCN(CC)CC.Cl.ClCCl,CC(C)(C)OC(=O)NCc1cccc(C#N)c1,79.0999984741211,75.79573822021484,85.86007690429688,184
3068,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCc1ccc(Br)cc1F,CCN(CC)CC.Cl.ClCCl,CC(C)(C)OC(=O)NCc1ccc(Br)cc1F,96.8000030517578,73.21189880371094,86.91307830810547,184
3069,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1(c2cccc(Br)c2)CC1,CCN(CC)CC.ClCCl,CC(C)(C)OC(=O)NC1(c2cccc(Br)c2)CC1,99.5999984741211,91.32997131347656,82.18153381347656,184
3070,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC1CCCc2cc(CO)ccc21,CCN(CC)CC.ClCCl,CC(C)(C)OC(=O)NC1CCCc2cc(CO)ccc21,81.80000305175781,75.70549011230469,81.0156021118164,184
3071,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COc1ccc(Br)c(CN)c1,ClCCl,COc1ccc(Br)c(CNC(=O)OC(C)(C)C)c1,96.0,92.49253845214844,84.721435546875,184
3072,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC(c1ccc(F)c(F)c1)C1(O)CCC1,ClCCl,CC(C)(C)OC(=O)NC(c1ccc(F)c(F)c1)C1(O)CCC1,40.0,58.94784927368164,71.45428466796875,184
3073,CC(=O)Nc1nc(C)c(-c2cc(S(=O)(=O)Cl)sc2Br)s1.NCCO,CCN(CC)CC.ClCCl,CC(=O)Nc1nc(C)c(-c2cc(S(=O)(=O)NCCO)sc2Br)s1,88.0,56.069766998291016,83.05291748046875,441
3074,NC1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1.O=S(=O)(Cl)c1cccs1,CCN(CC)CC.ClCCl,O=S(=O)(NC1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1)c1cccs1,66.19999694824219,41.98834991455078,63.396602630615234,441
3075,CCCCCCN.Cc1cccc2ncc(C(=O)O)c(=O)n12,CCN(CC)CC.COC(=O)Cl.ClC(Cl)Cl,CCCCCCNC(=O)c1cnc2cccc(C)n2c1=O,71.30000305175781,66.50279998779297,68.11951446533203,181
3076,CCCN.Cc1ccn2c(=O)c(C(=O)O)cnc2c1,CCN(CC)CC.COC(=O)Cl.ClC(Cl)Cl,CCCNC(=O)c1cnc2cc(C)ccn2c1=O,88.19999694824219,53.49920272827149,71.46094512939453,181
3077,Cc1cccc2ncc(C(=O)O)c(=O)n12.NC1CC1,CCN(CC)CC.COC(=O)Cl.ClC(Cl)Cl,Cc1cccc2ncc(C(=O)NC3CC3)c(=O)n12,74.5,75.93215942382812,68.27278900146484,181
3078,CCCN.Cc1cccn2c(=O)c(C(=O)O)cnc12,CCN(CC)CC.COC(=O)Cl.ClC(Cl)Cl,CCCNC(=O)c1cnc2c(C)cccn2c1=O,70.69999694824219,60.227317810058594,68.13338470458984,181
3079,Cc1cccc2ncc(C(=O)O)c(=O)n12.NC1CCCCC1,CCN(CC)CC.COC(=O)Cl.ClC(Cl)Cl,Cc1cccc2ncc(C(=O)NC3CCCCC3)c(=O)n12,97.5,83.91903686523438,58.64487838745117,181
3080,COc1ccc(B(O)O)cc1.Cc1ccnc(Br)c1,CCOC(C)=O.COCCOC.O=C([O-])[O-].[Na+].[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COc1ccc(-c2cc(C)ccn2)cc1,85.80000305175781,91.36544036865234,76.8035659790039,152
3081,COc1ccnc(Br)c1.OB(O)c1ccc(F)cc1,CCOC(C)=O.COCCOC.O=C([O-])[O-].[Na+].[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COc1ccnc(-c2ccc(F)cc2)c1,85.19999694824219,85.8707046508789,77.12736511230469,152
3082,COc1cc(N)c2ncccc2c1.O=S(=O)(Cl)c1ccccc1,CN(C)c1ccncc1,COc1cc(NS(=O)(=O)c2ccccc2)c2ncccc2c1,60.29999923706055,15.32859992980957,56.66096878051758,198
3083,Nc1cccc2cccnc12.O=S(=O)(Cl)c1cccc(Cl)c1Cl,CN(C)c1ccncc1,O=S(=O)(Nc1cccc2cccnc12)c1cccc(Cl)c1Cl,61.900001525878906,74.64028930664062,49.60978698730469,198
3084,N#Cc1ccccc1S(=O)(=O)Cl.Nc1cccc2cccnc12,CN(C)c1ccncc1,N#Cc1ccccc1S(=O)(=O)Nc1cccc2cccnc12,48.400001525878906,64.7236328125,54.732906341552734,198
3085,Nc1cccc2cccnc12.O=S(=O)(Cl)c1c(F)cccc1F,CN(C)c1ccncc1,O=S(=O)(Nc1cccc2cccnc12)c1c(F)cccc1F,44.79999923706055,67.02204132080078,53.9754524230957,198
3086,Cc1ccc([N+](=O)[O-])c(S(=O)(=O)Cl)c1.Nc1cccc2cccnc12,ClCCl.c1ccncc1,Cc1ccc([N+](=O)[O-])c(S(=O)(=O)Nc2cccc3cccnc23)c1,12.0,66.49205017089844,62.14021301269531,198
3087,Nc1cncc(-c2ccc3ncnc(OC4CCOCC4)c3n2)c1.O=S(=O)(Cl)c1ccc(F)cc1Br,ClCCl.c1ccncc1,O=S(=O)(Nc1cncc(-c2ccc3ncnc(OC4CCOCC4)c3n2)c1)c1ccc(F)cc1Br,46.09999847412109,52.90766525268555,64.65068817138672,198
3088,CCOC(=O)c1cc2cccc(N)c2n1COC.COc1ccccc1S(=O)(=O)Cl,c1ccncc1,CCOC(=O)c1cc2cccc(NS(=O)(=O)c3ccccc3OC)c2n1COC,85.5,67.49833679199219,65.34963989257812,198
3089,COC(=O)c1ccnc2c(N)cccc12.O=S(=O)(Cl)c1ccccc1,c1ccncc1,COC(=O)c1ccnc2c(NS(=O)(=O)c3ccccc3)cccc12,65.0,30.14495086669922,63.20582580566406,198
3090,Cn1cc(-c2cnc3ccc(-c4cncc(N)c4)cc3n2)cn1.N#Cc1ccc(S(=O)(=O)Cl)cc1,c1ccncc1,Cn1cc(-c2cnc3ccc(-c4cncc(NS(=O)(=O)c5ccc(C#N)cc5)c4)cc3n2)cn1,67.0999984741211,25.559484481811523,67.87142181396484,198
3091,COC(=O)c1cc(OC)nc(OC)c1N.COc1ccc(S(=O)(=O)Cl)cc1,c1ccncc1,COC(=O)c1cc(OC)nc(OC)c1NS(=O)(=O)c1ccc(OC)cc1,88.80000305175781,81.3489761352539,62.93046951293945,198
3092,CC(C)=O.CCN(CC)C(=O)c1ccc(N(Cc2ccccc2)C2CCNCC2)cc1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+].[Na+].[OH-],CCN(CC)C(=O)c1ccc(N(Cc2ccccc2)C2CCN(C(C)C)CC2)cc1,43.09999847412109,52.80240249633789,70.90632629394531,103
3093,CC(C)=O.C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccccc2n1[C@@H]1CCCNC1,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+].[Na+].[OH-],CC(C)N1CCC[C@@H](n2c([C@H](C)Nc3ncnc4[nH]cnc34)nc3ccccc32)C1,34.79999923706055,10.50617504119873,36.59785461425781,103
3094,CC(C)=O.CC1CCNC(C)C1(C)CCCO,CC(=O)O.CO.[BH3-]C#N.[Na+],CC(C)N1CCC(C)C(C)(CCCO)C1C,99.0,74.86881256103516,66.41012573242188,103
3095,CC(C)=O.Cc1ccc(NCC2CCNCC2)c(C(=O)Nc2ccc(Cl)cn2)c1,CC(=O)O.CO.[BH3-]C#N.[Na+],Cc1ccc(NCC2CCN(C(C)C)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1,69.0,64.47349548339844,38.07008743286133,103
3096,CC(C)(C)OC(=O)NC1CCNCC1.CC(C)=O,CC(=O)O.CO.[BH3-]C#N.[Na+],CC(C)N1CCC(NC(=O)OC(C)(C)C)CC1,73.0,72.91582489013672,69.99687194824219,103
3097,CC(C)(C)OC(=O)N1CCNCC1.O=C1CCC1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CC(C)(C)OC(=O)N1CCN(C2CCC2)CC1,100.0,93.5412139892578,83.81401824951172,103
3098,CC(C)=O.CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(C3(O)CNC3)n(C)c2n1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(C3(O)CN(C(C)C)C3)n(C)c2n1,13.399999618530272,23.524402618408203,47.80541229248047,103
3099,CC(C)=O.Cc1cc(C)c2nc(C)n(Cc3ccc(NCC4CCNCC4)cc3)c2n1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+].[Na+].[OH-],Cc1cc(C)c2nc(C)n(Cc3ccc(NCC4CCN(C(C)C)CC4)cc3)c2n1,52.29999923706055,41.7733268737793,49.8710823059082,103
3100,CCc1nc2c(C)ccnc2n1Cc1ccc(NCC2CCNCC2)cc1.CN1CCC(=O)CC1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+].[Na+].[OH-],CCc1nc2c(C)ccnc2n1Cc1ccc(NCC2CCN(C3CCN(C)CC3)CC2)cc1,53.79999923706055,38.97275161743164,45.36848831176758,103
3101,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1(CF)CCNC1.O=C1CCC(O)(c2ccccc2)CC1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+],O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1(CF)CCN(C2CCC(O)(c3ccccc3)CC2)C1,15.800000190734863,35.595245361328125,50.57875061035156,103
3102,CN(C)C(=O)c1ccc(C2CCC(=O)CC2)cc1.O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCNC1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+],CN(C)C(=O)c1ccc(C2CCC(N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1,21.299999237060547,20.50680160522461,50.605010986328125,103
3103,C1CCCNCC1.CC(C)(C)OC(=O)N1CCC(=O)CC1,CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].CCO.O.[BH3-]C#N.[Na+].[Ti+4],CC(C)(C)OC(=O)N1CCC(N2CCCCCC2)CC1,25.899999618530277,36.01378631591797,60.97589111328125,103
3104,CC(C)=O.CCc1nc2c(C)cc(C)nc2n1Cc1ccc(NCC2CCNCC2)cc1,CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].CCO.O.[BH3-]C#N.[Na+].[Ti+4],CCc1nc2c(C)cc(C)nc2n1Cc1ccc(NCC2CCN(C(C)C)CC2)cc1,12.899999618530272,33.56459426879883,40.69272232055664,103
3105,COC(=O)c1c(C(C)C)nc(C(C)C)c(CN2CCOCC2)c1-c1ccc(F)cc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],CC(C)c1nc(C(C)C)c(CN2CCOCC2)c(-c2ccc(F)cc2)c1CO,84.0,68.83912658691406,80.97334289550781,242
3106,COC(=O)c1ccc(NC(=O)C(CC2CCCC2)c2ccc(Cl)cc2)nc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],O=C(Nc1ccc(CO)cn1)C(CC1CCCC1)c1ccc(Cl)cc1,16.399999618530273,50.80351257324219,52.26409912109375,242
3107,COC(=O)c1ccc2nc(NC(=O)C(F)(F)F)cn2c1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],O=C(Nc1cn2cc(CO)ccc2n1)C(F)(F)F,51.900001525878906,55.89275360107422,82.1324691772461,242
3108,CCOC(=O)CC(C)N.O=[N+]([O-])c1ccccc1F,C1CCOC1.O=C([O-])[O-].[K+].[K+],CCOC(=O)CC(C)Nc1ccccc1[N+](=O)[O-],45.09999847412109,89.2544174194336,82.56121826171875,118
3109,NCCN1CCOCC1.O=[N+]([O-])c1ccccc1F,C1CCOC1.O=C([O-])[O-].[K+].[K+],O=[N+]([O-])c1ccccc1NCCN1CCOCC1,96.5999984741211,94.17957305908205,81.6653060913086,118
3110,N#Cc1ccc(NCCN)nc1.O=[N+]([O-])c1ccc(F)cc1-c1ccc(Cl)cc1Cl,CC#N.CCN(C(C)C)C(C)C,N#Cc1ccc(NCCNc2ccc([N+](=O)[O-])c(-c3ccc(Cl)cc3Cl)c2)nc1,58.400001525878906,33.318397521972656,61.32985305786133,118
3111,NC1CC1.O=[N+]([O-])c1ccc(F)cc1F,CC#N.CCN(C(C)C)C(C)C,O=[N+]([O-])c1ccc(F)cc1NC1CC1,100.0,86.69197845458984,89.18952178955078,118
3112,COCCCCN.O=[N+]([O-])c1cccc(F)c1F,CC#N.CCN(C(C)C)C(C)C.Cl,COCCCCNc1c(F)cccc1[N+](=O)[O-],98.1999969482422,81.6908950805664,82.48571014404297,118
3113,CC(C)NC(=O)[C@H]1CC[C@@H](N)CC1.O=[N+]([O-])c1ccc(F)cc1F,CC#N.CCN(C(C)C)C(C)C.Cl,CC(C)NC(=O)[C@H]1CC[C@@H](Nc2cc(F)ccc2[N+](=O)[O-])CC1,84.0,82.285888671875,80.60558319091797,118
3114,CN.N#Cc1c(F)cccc1F,CCO.O,CNc1cccc(F)c1C#N,99.5999984741211,91.9207534790039,94.06773376464844,118
3115,NCCc1ccccc1.O=[N+]([O-])c1ccccc1F,CCO.O,O=[N+]([O-])c1ccccc1NCCc1ccccc1,92.3000030517578,94.84737396240234,89.3993911743164,118
3116,CC(C)CN.CCOC(=O)C1=Cc2cc(Cl)c(F)cc2OC1C(F)(F)F,CN(C)C=O.O=C([O-])[O-].[K+].[K+],CCOC(=O)C1=Cc2cc(Cl)c(NCC(C)C)cc2OC1C(F)(F)F,75.80000305175781,88.9964370727539,83.05693817138672,118
3117,CC(C)(C)OC(=O)N[C@H](CN)C(=O)O.O=[N+]([O-])c1ccccc1F,CN(C)C=O.O=C([O-])[O-].[K+].[K+],CC(C)(C)OC(=O)N[C@H](CNc1ccccc1[N+](=O)[O-])C(=O)O,99.1999969482422,81.53205108642578,83.7488021850586,118
3118,CC(C)(N)Cc1ccc(Cl)c(F)c1.O=[N+]([O-])c1ccc(F)c(Cl)c1,CS(C)=O.O,CC(C)(Cc1ccc(Cl)c(F)c1)Nc1ccc([N+](=O)[O-])cc1Cl,57.20000076293945,26.82575798034668,85.91609191894531,118
3119,NC1CC1.O=[N+]([O-])c1ccccc1F,CS(C)=O.O,O=[N+]([O-])c1ccccc1NC1CC1,49.70000076293945,73.60950469970703,90.51007843017578,118
3120,COC(=O)CCCCCCC(=O)NCC(O)c1ccccc1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,COC(=O)CCCCCCC(=O)NCC(=O)c1ccccc1,72.0,86.17656707763672,72.49684143066406,155
3121,CC(C)(O)C(O)c1c(F)cccc1Oc1cnc2c(F)cccc2c1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,CC(C)(O)C(=O)c1c(F)cccc1Oc1cnc2c(F)cccc2c1,20.100000381469727,67.47386169433594,64.23284149169922,155
3122,CCC(O)c1cccc(F)c1Oc1ccnc2cc(OC)c(OC)cc12,CS(C)=O.O,CCC(=O)c1cccc(F)c1Oc1ccnc2cc(OC)c(OC)cc12,1.0,31.886682510375977,64.18566131591797,155
3123,CCC(O)c1ccc(OC)cc1Oc1ccnc2cc(OC)c(OC)cc12,CS(C)=O.O,CCC(=O)c1ccc(OC)cc1Oc1ccnc2cc(OC)c(OC)cc12,14.0,36.4205436706543,61.746639251708984,155
3124,CCCc1c(OCCCOc2ccc(C(C)O)c(OCc3ccccc3)c2CCC)ccc2c1OC(CO)CC2,ClCCl.[Mn+4].[O-2].[O-2],CCCc1c(OCCCOc2ccc(C(C)=O)c(OCc3ccccc3)c2CCC)ccc2c1OC(CO)CC2,77.9000015258789,76.33975982666016,75.82324981689453,155
3125,CC(O)c1ccc2c(c1)SCCCC2,ClCCl.[Mn+4].[O-2].[O-2],CC(=O)c1ccc2c(c1)SCCCC2,94.5,79.93209075927734,74.65674591064453,155
3126,CC(O)c1ccc(I)cc1F,ClCCl.[Mn+4].[O-2].[O-2],CC(=O)c1ccc(I)cc1F,91.0999984741211,76.48249816894531,78.5066146850586,155
3127,COCCOc1cc2nccc(Oc3ccc(N)c(F)c3)c2cc1C#N.O=C=Nc1ccccc1F,Cc1ccccc1,COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4F)c(F)c3)c2cc1C#N,72.0,80.64985656738281,55.78770065307617,333
3128,COc1c(Cl)cccc1N=C=O.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,Cc1ccccc1,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4OC)cc3)c2cc1OC,80.0,48.227725982666016,64.57329559326172,333
3129,COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC.O=C=Nc1ccc([N+](=O)[O-])cc1Cl,Cc1ccccc1,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc([N+](=O)[O-])cc4Cl)cc3)c2cc1OC,99.5,69.89655303955078,68.25161743164062,333
3130,COc1cc2ncnc(Oc3ccc(N)cc3)c2cc1OC.O=C=Nc1ccc(F)cc1F,ClC(Cl)Cl,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC,72.0,69.73385620117188,58.070884704589844,333
3131,COc1cc2nccc(Oc3c(Cl)cc(N)cc3Cl)c2cc1OC.O=C=Nc1ccc(F)cc1F,ClC(Cl)Cl,COc1cc2nccc(Oc3c(Cl)cc(NC(=O)Nc4ccc(F)cc4F)cc3Cl)c2cc1OC,74.0,85.99052429199219,50.23147964477539,333
3132,CI.FC(F)Oc1ccc2[nH]nc(I)c2c1,C1CCOC1.CC(C)(C)[O-].[K+],Cn1nc(I)c2cc(OC(F)F)ccc21,79.0999984741211,68.23481750488281,70.14881896972656,365
3133,CI.FC(F)(F)c1ccc2[nH]nc(I)c2c1,C1CCOC1.CC(C)(C)[O-].[K+],Cn1nc(I)c2cc(C(F)(F)F)ccc21,79.19999694824219,75.89732360839844,67.51631164550781,365
3134,CI.Ic1n[nH]c2c1CCC2,C1CCOC1.CC(C)(C)[O-].[K+],Cn1nc(I)c2c1CCC2,55.0,71.29187774658203,66.51414489746094,365
3135,CI.Ic1n[nH]c2c1CCCCC2,C1CCOC1.CC(C)(C)[O-].[K+],Cn1nc(I)c2c1CCCCC2,61.09999847412109,75.12271118164062,66.6650390625,365
